movieId,title
8444|Dear John
8445|Tooth Fairy
8446|Of Time and the City
8447|Gentlemen of Fortune (Dzhentlmeny udachi)
8448|Eden Log
8449|Fermat's Room (La habitación de Fermat)
8450|[REC]²
8451|Cabin Fever 2: Spring Fever
8452|Alice in Wonderland
8453|Green Zone
8454|44 Inch Chest
8455|Ajami
8456|From Paris with Love
8457|Road Trip: Beer Pong
8458|Dorian Gray
8459|Greenberg
8460|Brooklyn's Finest
8461|She's Out of My League
8462|Harry Brown
8463|Mysteries of Pittsburgh, The
8464|Remember Me
8465|Failan
8466|Joy Ride 2: Dead Ahead
8467|Burrowers, The
8468|Frozen
8469|Torrid Zone
8470|Lupin III: Sweet Lost Night (Rupan Sansei: Sweet Lost Night)
8471|Survival of the Dead
8472|Will Ferrell: You're Welcome America - A Final Night with George W Bush
8473|Our Family Wedding
8474|Bounty Hunter, The
8475|Leaves of Grass
8476|Afghan Star
8477|I Was A Communist for the FBI
8478|Seventh Veil, The
8479|North Face (Nordwand)
8480|Repo Men
8481|Apprenticeship of Duddy Kravitz, The
8482|Brothers Karamazov, The
8483|Case 39
8484|Oceans (Océans)
8485|Hot Tub Time Machine
8486|Chloe
8487|Flesh and the Devil
8488|Mother (Madeo)
8489|How to Train Your Dragon
8490|Dark Mirror
8491|Universal Soldier: Regeneration
8492|I Hate Valentine's Day
8493|Lupin III: First Contact (Rupan Sansei: Faasuto Kontakuto)
8494|Air Doll (Kûki ningyô)
8495|Micmacs (Micmacs à tire-larigot)
8496|Clash of the Titans
8497|Growth
8498|Defendor
8499|Glorious 39
8500|Kick-Ass
8501|Varg Veum - Bitter Flowers (Varg Veum - Bitre Blomster)
8502|Varg Veum - Fallen Angels (Varg Veum - Falne Engler)
8503|Five Minutes of Heaven
8504|Date Night
8505|Brink's Job, The
8506|After.Life
8507|Steam of Life (Miesten vuoro)
8508|Final, The
8509|Peacock
8510|Runaways, The
8511|Carne
8512|Rembrandt's J'accuse
8513|It! The Terror from Beyond Space
8514|Angel of Death
8515|Ascent of Money, The
8516|Death at a Funeral
8517|Valhalla Rising
8518|Diary of a Wimpy Kid
8519|Skin
8520|Out of the Fog
8521|Caddy, The
8522|I Am Love (Io sono l'amore)
8523|Disgrace
8524|Aria
8525|Silent Partner, The
8526|Dogtooth (Kynodontas)
8527|Red Riding: 1974
8528|Red Riding: 1980
8529|Glory to the Filmmaker! (Kantoku · Banzai!)
8530|Achilles and the Tortoise (Akiresu to kame)
8531|Red Riding: 1983
8532|Losers, The
8533|Last Song, The
8534|Chained Heat
8535|Cyrus
8536|Human Centipede, The (First Sequence)
8537|Ben
8538|Exit Through the Gift Shop
8539|Night Must Fall
8540|Night Train to Munich
8541|Solomon Kane
8542|Blood and Sand
8543|Iron Man 2
8544|Lebanon
8545|Johnny Angel
8546|Cosmos
8547|Marmaduke
8548|MacGruber
8549|Three (a.k.a. 3 Extremes II) (Saam gaang)
8550|Three Men and a Cradle (3 hommes et un couffin)
8551|Vengeance (Fuk sau)
8552|Getting Any? (Minnâ-yatteruka!)
8553|Virtuality
8554|Tora-san Our Lovable Tramp (Otoko wa tsurai yo)
8555|Good Heart, The
8556|Cargo
8557|Nightmare on Elm Street, A
8558|Four Lions
8559|Diary of a Nymphomaniac (Diario de una Ninfómana)
8560|Fine, Totally Fine (Zenzen Daijobu)
8561|You Don't Know Jack
8562|Disappearance of Alice Creed, The
8563|12 Angry Men
8564|Robin Hood
8565|Merantau
8566|In a Dark Place
8567|Rancho Notorious
8568|Dirty Carnival, A (Biyeolhan geori)
8569|Halo Legends
8570|Dread
8571|Cemetery Junction
8572|Blue Valentine
8573|Killers
8574|Buried
8575|Prince of Persia: The Sands of Time
8576|Please Give
8577|True Legend (Su Qi-Er)
8578|Ricky Gervais Live: Animals
8579|Ricky Gervais Live 2: Politics
8580|Sex and the City 2
8581|Get Him to the Greek
8582|Unthinkable
8583|Betrayal
8584|Romeo and Juliet
8585|Drawn Together Movie: The Movie!, The
8586|Back-up Plan, The
8587|Splice
8588|Tale of Winter, A (a.k.a. A Winter's Tale) (Conte d'hiver)
8589|Knack ...and How to Get It, The
8590|Letters to Juliet
8591|41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The
8592|Exam
8593|Blood Wedding (Bodas de sangre)
8594|House on Telegraph Hill, The
8595|How About You...
8596|Edge of the City
8597|Jonah Hex
8598|A-Team, The
8599|Gigot
8600|Toy Story 3
8601|Joan Rivers: A Piece of Work
8602|East Side, West Side
8603|Ricky Gervais Live 3: Fame
8604|Winter's Bone
8605|Tell-Tale
8606|Mandingo
8607|Shrek Forever After (a.k.a. Shrek: The Final Chapter)
8608|Killer Inside Me, The
8609|TiMER
8610|Woman of Affairs, A
8611|24: Redemption
8612|Best Worst Movie
8613|Deal, The
8614|Special Relationship, The
8615|Three Comrades
8616|Twilight Saga: Eclipse, The
8617|Solitary Man
8618|Bluebeard (Barbe Bleue)
8619|Betrayal, The (Nerakhoon)
8620|Last Airbender, The
8621|State of Siege (État de siège)
8622|Whirlpool
8623|Culloden (The Battle of Culloden)
8624|Island of Dr. Moreau, The
8625|Cousins, The (Cousins, Les)
8626|Gumshoe
8627|South Park: Imaginationland
8628|Predators
8629|Despicable Me
8630|Inception
8631|Grown Ups
8632|Sorcerer's Apprentice, The
8633|Knight and Day
8634|Nightwatching
8635|Karate Kid, The
8636|Kids Are All Right, The
8637|Serbian Film, A (Srpski film)
8638|Batman: Under the Red Hood
8639|Salt
8640|Winnebago Man
8641|Crime of Passion
8642|Mr. Nobody
8643|Play Dirty
8644|George Washington Slept Here
8645|Dinner for Schmucks
8646|Mid-August Lunch (Pranzo di ferragosto)
8647|Olivier, Olivier
8648|Taking Off
8649|Restless (Uro)
8650|Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)
8651|Here and There (Tamo i ovde)
8652|Ip Man 2
8653|Rebound, The
8654|Other Guys, The
8655|Lineup, The
8656|She-Wolf of London
8657|Kautokeino Rebellion, The (Kautokeino-opprøret)
8658|Dreamboat
8659|Triage
8660|Two Escobars, The
8661|Expendables, The
8662|Scott Pilgrim vs. the World
8663|Svengali
8664|Animal Kingdom
8665|Centurion
8666|Life During Wartime
8667|Cluny Brown
8668|Captain Conan (Capitaine Conan)
8669|Easy Living
8670|Experiment, The
8671|Black Water
8672|Heartless
8673|Piranha (Piranha 3D)
8674|Get Low
8675|Terribly Happy (Frygtelig lykkelig)
8676|Eclipse, The
8677|Joneses, The
8678|Girl on the Train, The (La fille du RER)
8679|Wild Grass (Herbes folles, Les)
8680|Tekken
8681|Don Quixote
8682|Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese)
8683|Last Exorcism, The
8684|Dance, Girl, Dance
8685|American, The
8686|Jackass 2.5
8687|Trials of Oscar Wilde, The
8688|Switch, The
8689|GasLand
8690|Machete
8691|Step Up 3D
8692|Going the Distance
8693|Pride of the Marines
8694|Bill Bailey: Tinselworm
8695|Street with No Name, The
8696|Abandoned
8697|Still Bill
8698|Arch of Triumph
8699|Vampires Suck
8700|Resident Evil: Afterlife
8701|Symbol (Shinboru)
8702|22 Bullets (L'immortel)
8703|Social Network, The
8704|Town, The
8705|Easy A
8706|Eat Pray Love
8707|I'm Still Here
8708|Wall Street: Money Never Sleeps
8709|Legend of the Guardians: The Owls of Ga'Hoole
8710|Broadway Melody of 1936
8711|Missing Person, The
8712|Classe Tous Risques (Big Risk, The)
8713|It's Kind of a Funny Story
8714|Middle Men
8715|Poughkeepsie Tapes, The
8716|Alice in Wonderland
8717|Saint John of Las Vegas
8718|Tamara Drewe
8719|Every Day
8720|My Girlfriend's Boyfriend
8721|Let Me In
8722|Secretariat
8723|Devil
8724|You Again
8725|Life as We Know It
8726|Catfish
8727|You Will Meet a Tall Dark Stranger
8728|Stone
8729|Inside Job
8730|Monsters
8731|Conviction
8732|Merrily We Live
8733|Never Let Me Go
8734|Illusionist, The (L'illusionniste)
8735|Lost Boys: The Thirst
8736|Tales from the Script
8737|Rubber
8738|6 Souls (Shelter)
8739|Jackass 3D
8740|Restrepo
8741|Hole, The
8742|30 Days of Night: Dark Days
8743|Waiting for 'Superman'
8744|Perrier's Bounty
8745|Suzy
8746|Red
8747|Actress, The
8748|In a Better World (Hævnen)
8749|My Soul to Take
8750|South of the Border
8751|Heartbreaker (L'Arnacoeur)
8752|Of Gods and Men (Des hommes et des dieux)
8753|Paranormal Activity 2
8754|Tenderness
8755|Hereafter
8756|Black Death
8757|Saw VII 3D - The Final Chapter
8758|Due Date
8759|Vacation from Marriage
8760|127 Hours
8761|Megamind
8762|Black Swan
8763|Fair Game
8764|Flamingo Road
8765|Ten Minutes Older: The Cello
8766|I Shot Jesse James
8767|How I Ended This Summer (Kak ya provyol etim letom)
8768|Pillars of the Earth, The
8769|Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat)
8770|Unstoppable
8771|Morning Glory
8772|Certified Copy (Copie conforme)
8773|Next Three Days, The
8774|Somewhere
8775|Wild Target
8776|Carlos
8777|Biutiful
8778|Harry Potter and the Deathly Hallows: Part 1
8779|King's Speech, The
8780|Tangled
8781|Art of the Steal, The
8782|Fighter, The
8783|Romantics, The
8784|Extra Man, The
8785|Tillman Story, The
8786|Loved Ones, The
8787|Casino Jack
8788|Farewell (L'affaire Farewell)
8789|London Boulevard
8790|Skyline
8791|Verdict, The
8792|Not Forgotten
8793|Brotherhood, The
8794|Beastly
8795|Love and Other Drugs
8796|Chronicles of Narnia: The Voyage of the Dawn Treader, The
8797|Tourist, The
8798|13
8799|Beau Serge, Le
8800|Rammbock
8801|All Good Things
8802|Night Catches Us
8803|Tomorrow, When the War Began
8804|True Grit
8805|Tron: Legacy
8806|Another Year
8807|How Do You Know
8808|Barney's Version
8809|Company Men, The
8810|Last of the Mohicans, The
8811|Riffraff
8812|Mother and Child
8813|Catered Affair, The
8814|Titanic Town
8815|I Saw the Devil (Akmareul boatda)
8816|Faster
8817|Rabbit Hole
8818|Elena and Her Men (Paris Does Strange Things) (Elena et les hommes)
8819|Little Fockers
8820|Gulliver's Travels
8821|Tiger's Tail, The
8822|White Material
8823|And Soon the Darkness
8824|Burlesque
8825|Secret World of Arrietty, The (Kari-gurashi no Arietti)
8826|Tucker & Dale vs Evil
8827|Yogi Bear
8828|Funky Forest: The First Contact
8829|Breathless (Ddongpari)
8830|Merrill's Marauders
8831|Pixar Story, The
8832|Trouble in Mind
8833|Made in Dagenham
8834|Last Night
8835|Green Hornet, The
8836|Way Back, The
8837|Warrior's Way, The
8838|Handsome Harry
8839|Ong-Bak 3: The Final Battle (Ong Bak 3)
8840|Season of the Witch
8841|Ricky Gervais Live 4: Science
8842|Outrage (Autoreiji)
8843|Two of Us, The (Le vieil homme et l'enfant)
8844|Léon Morin, Priest (Léon Morin, prêtre)
8845|Spy in Black, The
8846|Cowboys & Aliens
8847|Trog
8848|Cracks
8849|Day & Night
8850|Dilemma, The
8851|Gorgeous Hussy, The
8852|Trip, The
8853|Walt & El Grupo
8854|Poetry (Shi)
8855|History Is Made at Night
8856|Housemaid, The (Hanyo)
8857|Prowler, The
8858|Limitless
8859|Happy People: A Year in the Taiga
8860|Wishful Drinking
8861|Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha)
8862|I Spit on Your Grave
8863|Girl by the Lake, The (La ragazza del lago)
8864|Even the Rain (También la lluvia)
8865|Zeitgeist: Moving Forward
8866|Trial
8867|Home Alone 4
8868|No Strings Attached
8869|Boogie Woogie
8870|Lincoln Lawyer, The
8871|Rite, The
8872|Dog Pound
8873|All-Star Superman
8874|Hadewijch
8875|From Prada to Nada
8876|Unknown
8877|Sanctum
8878|Cedar Rapids
8879|Gnomeo & Juliet
8880|Elizabeth I
8881|Burke and Hare
8882|Castaway on the Moon (Kimssi pyoryugi)
8883|Army of Crime (L'armée du crime)
8884|Vanishing on 7th Street
8885|Paul
8886|Inspector Bellamy (Bellamy)
8887|Hideaway
8888|Brother 2 (Brat 2)
8889|Adrift in Tokyo (Tenten)
8890|At Long Last Love
8891|Infidel, The
8892|Run of the Arrow
8893|Drive Angry
8894|Rango
8895|Take Me Home Tonight
8896|Adjustment Bureau, The
8897|Tempest, The
8898|Italianamerican
8899|Happythankyoumoreplease
8900|Background to Danger
8901|Cropsey
8902|Mechanic, The
8903|Hall Pass
8904|Eagle, The
8905|I Am Number Four
8906|Battle: Los Angeles
8907|Summer Wars (Samâ wôzu)
8908|Public Speaking
8909|Norwegian Wood (Noruwei no mori)
8910|Sunset Limited, The
8911|Mars Needs Moms
8912|Scooby-Doo! The Mystery Begins
8913|City of Your Final Destination, The
8914|Holy Rollers
8915|Closing the Ring
8916|Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro)
8917|Mesrine: Public Enemy #1 (L'ennemi public n°1)
8918|Just Go with It
8919|Potiche
8920|Cave of Forgotten Dreams
8921|Red Riding Hood
8922|Big Mommas: Like Father, Like Son
8923|Super
8924|Troll Hunter, The (Trolljegeren)
8925|Source Code
8926|Jane Eyre
8927|Sucker Punch
8928|That Evening Sun
8929|Map of the Sounds of Tokyo
8930|Games
8931|BURN-E
8932|Beneath Hill 60
8933|Formosa Betrayed
8934|Senna
8935|Family Guy Presents: It's a Trap
8936|Insidious
8937|Meek's Cutoff
8938|Hobo with a Shotgun
8939|Win Win
8940|Room in Rome (Habitación en Roma)
8941|Tribute to a Bad Man
8942|Boy
8943|Diary of a Wimpy Kid: Rodrick Rules
8944|Henry's Crime
8945|Hop
8946|Leap Year (Año bisiesto)
8947|13 Assassins (Jûsan-nin no shikaku)
8948|Hanna
8949|Dark City
8950|New Kids Turbo
8951|Easy Money (Snabba Cash)
8952|American: The Bill Hicks Story
8953|Arthur
8954|Scream 4
8955|Rio
8956|Princess of Montpensier, The (La princesse de Montpensier)
8957|Melancholia
8958|Thor
8959|Louis C.K.: Hilarious
8960|Louis C.K.: Chewed Up
8961|Confessions of a Nazi Spy
8962|Journey, The
8963|Louis C.K.: Shameless
8964|Resident, The
8965|City Streets
8966|Outside the Law (Hors-la-loi)
8967|Mildred Pierce
8968|Voices from the List
8969|Water for Elephants
8970|Foo Fighters: Back and Forth
8971|Storm
8972|My Dog Tulip
8973|Woman, a Gun and a Noodle Shop, A (San qiang pai an jing qi)
8974|Kill the Irishman
8975|Vice
8976|Cold Weather
8977|Fast Five (Fast and the Furious 5, The)
8978|They Won't Forget
8979|Idiots and Angels
8980|We Are What We Are (Somos lo que hay)
8981|Robber, The (Der Räuber)
8982|Incendies
8983|Soul Surfer
8984|Something Borrowed
8985|Bridesmaids
8986|Priest
8987|Beaver, The
8988|Black Fury
8989|Mothra (Mosura)
8990|Pirates of the Caribbean: On Stranger Tides
8991|Midnight in Paris
8992|Kid With a Bike, The (Le gamin au vélo)
8993|The Man from Nowhere
8994|Jewel Robbery
8995|Tree of Life, The
8996|Hangover Part II, The
8997|This Above All
8998|Double Take
8999|John Rabe
9000|Clairvoyant, The
9001|Pina
9002|Roommate, The
9003|Housemaid, The (Hanyo)
9004|Trust
9005|Group Sex
9006|Speed Of Thought, The
9007|Stolen (Stolen Lives)
9008|Sisters, The
9009|Double Hour, The (La doppia ora)
9010|Attack the Block
9011|Let the Bullets Fly
9012|Wake
9013|Kung Fu Panda 2
9014|X-Men: First Class
9015|Submarine
9016|Raffles
9017|Other Woman, The
9018|Everything Must Go
9019|Red White & Blue
9020|Beginners
9021|Super 8
9022|Lottery Ticket
9023|Daydream Nation
9024|Green Lantern
9025|Cinema Verite
9026|Yoo-Hoo, Mrs. Goldberg
9027|Mr. Popper's Penguins
9028|Bad Teacher
9029|Transformers: Dark of the Moon
9030|Larry Crowne
9031|Your Highness
9032|Hand Gun
9033|When Ladies Meet
9034|Too Big to Fail
9035|Takers
9036|Zookeeper
9037|Horrible Bosses
9038|Cars 2
9039|I Am You (In Her Skin)
9040|Ward, The
9041|Page One: Inside the New York Times
9042|Anton Chekhov's The Duel
9043|Betrayed, The
9044|Burn Notice: The Fall of Sam Axe
9045|Laws of Gravity
9046|Cornered
9047|Upside Down: The Creation Records Story
9048|Perfect Host, The
9049|Harry Potter and the Deathly Hallows: Part 2
9050|Conan O'Brien Can't Stop
9051|Drive
9052|Love Crime (Crime d'amour)
9053|Captain America: The First Avenger
9054|Crazy, Stupid, Love.
9055|One Day
9056|Guard, The
9057|Griff the Invisible
9058|Quarantine 2: Terminal
9059|Phantom
9060|Smurfs, The
9061|Friends with Benefits
9062|Blitz
9063|Mysteries of Lisbon (Mistérios de Lisboa)
9064|Yellow Sea, The (a.k.a. The Murderer) (Hwanghae)
9065|Temptress, The
9066|Come Undone (Cosa voglio di più)
9067|Rapt
9068|Cairo Station (a.k.a. Iron Gate, The) (Bab el hadid)
9069|Our Idiot Brother
9070|Rise of the Planet of the Apes
9071|Terri
9072|Change-Up, The
9073|Help, The
9074|30 Minutes or Less
9075|Bulldog Drummond
9076|Trotsky, The
9077|Anthony Zimmer
9078|Blues Harp
9079|Bulli: Cooking in Progress, El
9080|Final Destination 5
9081|Lovely, Still
9082|Conspirator, The
9083|Very Harold & Kumar 3D Christmas, A
9084|Queen to Play (Joueuse)
9085|Carancho
9086|Don't Be Afraid of the Dark
9087|Fright Night
9088|Another Earth
9089|Rocky VI 
9090|Hesher
9091|Cold Prey (Fritt Vilt)
9092|Stake Land
9093|Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold)
9094|Debt, The
9095|Colombiana
9096|Bill Cunningham New York
9097|Freakonomics
9098|Skin I Live In, The (La piel que habito)
9099|Lodger, The
9100|Phil Ochs: There But for Fortune
9101|Good Neighbours (a.k.a. Good Neighbors)
9102|Winning Season, The
9103|Conan the Barbarian
9104|Magic Trip
9105|Project Nim
9106|Page Eight
9107|Inbetweeners Movie, The
9108|Red State
9109|Better Life, A
9110|I Don't Know How She Does It
9111|Contagion
9112|We Have a Pope (Habemus Papam)
9113|Sleeping Beauty
9114|Straw Dogs
9115|Moneyball
9116|Appeared, The (Aparecidos)
9117|Havre, Le
9118|Cold Fish (Tsumetai nettaigyo)
9119|Point Blank (À bout portant)
9120|Nothing Personal
9121|Horrible Way to Die, A 
9122|Avengers, The
9123|Taxi!
9124|Tinker Tailor Soldier Spy
9125|Separation, A (Jodaeiye Nader az Simin)
9126|Dangerous Method, A
9127|My Name Is Julia Ross
9128|Warrior
9129|Sherlock Holmes
9130|Ides of March, The
9131|Kill List
9132|Killer Elite
9133|Dukes, The
9134|Bellflower
9135|50/50
9136|Main Street
9137|Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da)
9138|The Artist
9139|BlinkyTM
9140|Song of the Exile (Ke tu qiu hen)
9141|Take Shelter
9142|Game of Death, The (Le Jeu de la Mort)
9143|Real Steel
9144|Buck
9145|Catching Hell
9146|Footloose
9147|Thing, The
9148|Beautiful Boy
9149|Tyrannosaur
9150|Killer Is Loose, The
9151|Martha Marcy May Marlene
9152|We Need to Talk About Kevin
9153|Tabloid
9154|Behind Enemy Lines II: Axis of Evil
9155|Three Musketeers, The
9156|In Time
9157|Oranges and Sunshine
9158|Brighton Rock
9159|Margaret
9160|Carnage
9161|Assassination Games
9162|Margin Call
9163|Polisse
9164|Johnny English Reborn
9165|Abduction
9166|This Must Be the Place
9167|Shame
9168|Nora's Will (Cinco días sin Nora)
9169|What's Your Number?
9170|Dream House
9171|How to Die in Oregon
9172|Headhunters (Hodejegerne)
9173|Batman: Year One
9174|Mulan
9175|Machine Gun Preacher
9176|Anonymous
9177|Puss in Boots
9178|Tower Heist
9179|J. Edgar
9180|Double, The
9181|Adventures of Tintin, The
9182|Son of No One, The
9183|Undertow (Contracorriente)
9184|Tomboy
9185|Cobra Woman
9186|George Harrison: Living in the Material World
9187|Hugo
9188|Higher Ground
9189|Trespass
9190|Immortals
9191|Jack and Jill
9192|People vs. George Lucas, The
9193|Setup (Set Up)
9194|House of Tolerance
9195|Deep Blue Sea, The
9196|11-11-11 (11-11-11: The Prophecy)
9197|Into the Abyss
9198|Oslo, August 31st (Oslo, 31. august)
9199|I Want to Be a Soldier
9200|Another Happy Day
9201|Fright
9202|Wichita
9203|Wuthering Heights
9204|From Beyond the Grave (Creatures)
9205|Descendants, The
9206|Like Crazy
9207|Muppets, The
9208|Twilight Saga: Breaking Dawn - Part 1, The
9209|War Horse
9210|Rum Diary, The
9211|My Week with Marilyn
9212|Stanley and Livingstone
9213|Bunraku
9214|Sarah's Key (Elle s'appelait Sarah)
9215|Extremely Loud and Incredibly Close
9216|Asterix and the Vikings (Astérix et les Vikings)
9217|Sing Your Song
9218|Rings on Her Fingers
9219|Rampart
9220|Arthur Christmas
9221|Miss Bala
9222|Flypaper
9223|Bullet to the Head
9224|Expendables 2, The
9225|Hunger Games, The
9226|Clone (Womb)
9227|Dark Knight Rises, The
9228|Bourne Legacy, The
9229|I Melt with You
9230|Sherlock Holmes: A Game of Shadows
9231|Coriolanus
9232|Young Adult
9233|New Year's Eve
9234|Mission: Impossible - Ghost Protocol
9235|We Bought a Zoo
9236|Girl with the Dragon Tattoo, The
9237|Darkest Hour, The
9238|Albert Nobbs
9239|Julia's Eyes (Ojos de Julia, Los)
9240|Intruders
9241|Pitfall
9242|In the Land of Blood and Honey
9243|Toast of New York, The
9244|Girl Walks Into a Bar
9245|Pariah
9246|Devil Inside, The
9247|Contraband
9248|Chico & Rita
9249|Iron Lady, The
9250|Elena
9251|Revenant, The
9252|Mill and the Cross, The
9253|One Trick Pony
9254|Underworld: Awakening
9255|Grey, The
9256|Man on a Ledge
9257|Haywire
9258|Whistleblower, The
9259|Human Centipede II (Full Sequence), The
9260|Buona Sera, Mrs. Campbell
9261|Turn Me On, Dammit! (Få meg på, for faen)
9262|Christmas Evil (a.k.a. You Better Watch Out)
9263|Apollo 18
9264|Seeking Justice
9265|Poseidon Adventure, The 
9266|Red Tails
9267|In Darkness
9268|Flowers of War, The (Jin líng shí san chai)
9269|Intouchables
9270|One for the Money
9271|Innkeepers, The
9272|Grave Encounters
9273|Detective Dee and the Mystery of the Phantom Flame (Di Renjie)
9274|Chronicle
9275|Woman in Black, The
9276|Toast
9277|Moine, Le (Monk, The)
9278|Safe House
9279|Vow, The
9280|Louis C.K.: Live at the Beacon Theater
9281|Monsieur Lazhar
9282|For a Good Time, Call...
9283|Janie Jones
9284|Perfect Sense
9285|Winter in Wartime (Oorlogswinter)
9286|Hunter, The
9287|Ghost Rider: Spirit of Vengeance
9288|Love Wrecked
9289|Very Potter Musical, A
9290|Very Potter Sequel, A
9291|Great Sinner, The
9292|Civil War, The
9293|October Baby
9294|Mozart's Sister (Nannerl, la soeur de Mozart)
9295|Women on the 6th Floor, The (Les Femmes du 6ème Étage)
9296|Red Hill
9297|Gone
9298|Project X
9299|Dr. Seuss' The Lorax
9300|Big Year, The
9301|Act of Valor
9302|This Means War
9303|John Carter
9304|Goon
9305|Eye of the Devil
9306|Awakening, The
9307|Game Change
9308|21 Jump Street
9309|Jeff, Who Lives at Home
9310|Blind (Beul-la-in-deu)
9311|Lockout
9312|Bedevilled (Kim Bok-nam salinsageonui jeonmal)
9313|Casa de mi Padre
9314|Corman's World: Exploits of a Hollywood Rebel
9315|Jiro Dreams of Sushi
9316|Wrath of the Titans
9317|4:44 Last Day on Earth
9318|Iron Sky
9319|Absentia
9320|American Reunion (American Pie 4)
9321|The Raid: Redemption
9322|Cabin in the Woods, The
9323|God Bless America
9324|Footnote (Hearat Shulayim)
9325|L!fe Happens
9326|Silent House, The (La casa muda)
9327|Three Stooges, The
9328|Raven, The
9329|Big Bang, The
9330|Battleship
9331|Madhouse
9332|Best Exotic Marigold Hotel, The
9333|Comic-Con Episode IV: A Fan's Hope
9334|Hysteria
9335|Five-Year Engagement, The
9336|Murderer Lives at Number 21, The (L'assassin habite... au 21)
9337|Think Like a Man
9338|Lucky One, The
9339|Nob Hill
9340|Bride Flight
9341|Safe
9342|Jumping the Broom
9343|Black Mirror
9344|Dark Shadows
9345|Daylight
9346|96 Minutes 
9347|Decoy Bride, The
9348|Angels Crest
9349|Viva Riva!
9350|Citizen Gangster 
9351|Last Play at Shea, The
9352|Dictator, The
9353|Largo Winch (Heir Apparent: Largo Winch, The)
9354|Men in Black III (M.III.B.) (M.I.B.³)
9355|Snow White and the Huntsman
9356|Sound of My Voice
9357|Steel Trap, The
9358|Chicken with Plums (Poulet aux prunes)
9359|Pirates! Band of Misfits, The
9360|Prometheus
9361|Pact, The
9362|Bernie
9363|Ten North Frederick
9364|3 A.M.
9365|Deadline - U.S.A.
9366|Inhale
9367|Take This Waltz
9368|Wanderlust
9369|Moonrise Kingdom
9370|Texas Killing Fields
9371|Superman vs. The Elite
9372|I Wish (Kiseki)
9373|Get the Gringo
9374|5 Days of War
9375|Life, Above All
9376|Exporting Raymond
9377|Appointment with Danger
9378|Cosmopolis 
9379|Thousand Words, A
9380|Safety Not Guaranteed
9381|Madagascar 3: Europe's Most Wanted
9382|Superman/Batman: Public Enemies
9383|Brave
9384|Alcina
9385|Bel Ami
9386|To Rome with Love
9387|Don't Drink the Water
9388|Abraham Lincoln: Vampire Hunter
9389|First Position
9390|Detention
9391|Confession
9392|Kind Lady
9393|Rock of Ages
9394|Seeking a Friend for the End of the World
9395|Presto
9396|Jack-Jack Attack
9397|Ted
9398|Magic Mike
9399|On the Road
9400|Amazing Spider-Man, The
9401|Ice Age 4: Continental Drift
9402|Beasts of the Southern Wild
9403|People Like Us
9404|Savages
9405|Mooz-lum
9406|Union, The
9407|Some Guy Who Kills People
9408|Watch, The
9409|2 Days in New York
9410|Cat in the Hat, The
9411|Killer Joe
9412|Being Flynn
9413|For the Birds
9414|Ruby Sparks
9415|Total Recall
9416|Angels' Share, The
9417|Neil Young Journeys
9418|Skyfall
9419|Campaign, The
9420|Brake
9421|Hope Springs
9422|Queen of Versailles, The
9423|ParaNorman
9424|Diary of a Wimpy Kid: Dog Days
9425|Hara-Kiri: Death of a Samurai
9426|Hit and Run (Hit & Run)
9427|Premium Rush
9428|Odd Life of Timothy Green, The
9429|Lawless
9430|Sleepwalk with Me
9431|Searching for Sugar Man
9432|Apparition, The
9433|Paradise Lost 3: Purgatory
9434|Bachelorette
9435|Words, The
9436|Pitch Perfect
9437|Samsara
9438|Looper
9439|Compliance
9440|That's My Boy
9441|Apartment 143
9442|Robot & Frank
9443|Ai Weiwei: Never Sorry
9444|Resident Evil: Retribution
9445|Trouble with the Curve
9446|360
9447|Master, The
9448|Dredd
9449|We Live Again
9450|Arbitrage
9451|End of Watch
9452|V/H/S
9453|Perks of Being a Wallflower, The
9454|Hunt, The (Jagten)
9455|Holy Motors
9456|Hunter, The
9457|Behind the Burly Q: The Story of Burlesque in America
9458|Sparkle
9459|Thin Ice
9460|Red Lights
9461|Taken 2
9462|Paperboy, The
9463|Royal Affair, A (Kongelig affære, En)
9464|Magic of Belle Isle, The
9465|Lie, The
9466|Painted Veil, The
9467|Sapphires, The
9468|Rust and Bone (De rouille et d'os)
9469|Here Comes the Devil (Ahí va el diablo)
9470|Kon-Tiki
9471|Marley
9472|Frankenweenie
9473|Sinister
9474|Hotel Transylvania
9475|Side by Side
9476|Good Old Fashioned Orgy, A
9477|Argo
9478|Seven Psychopaths
9479|Nobody Walks
9480|Farewell, My Queen (Les adieux à la reine)
9481|Terumae romae (Thermae Romae)
9482|Michael
9483|Thirst for Love, The (Ai no kawaki)
9484|Catch .44
9485|[REC]³ 3 Génesis
9486|Four Sons
9487|Last Ride
9488|My Forbidden Past
9489|Around the World
9490|We Are Legion: The Story of the Hacktivists
9491|Cloud Atlas
9492|'Hellboy': The Seeds of Creation
9493|Girl, The
9494|Silent Hill: Revelation 3D
9495|Pumping Iron II: The Women
9496|Patience Stone, The
